"brand","product","code","category","official_meaning","safe_checks","source_url","publish_date","status","notes"
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 126","Transport Refrigeration","Check Back Pressure Regulator (CR)","Manually monitor temperature. Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-07-10","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 127","Transport Refrigeration","Setpoint Not Entered (Zone)","Be sure setpoint is adjusted to required temperature.","https://www.thermoking.com/na/en/alarm-codes.html","2026-07-11","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 128","Transport Refrigeration","Engine Run Time Maint Reminder #1/Service Due","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-07-11","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 129","Transport Refrigeration","Engine Run Time Maint Reminder #2","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-07-11","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 130","Transport Refrigeration","Engine Run Time Maint Reminder #1","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-07-12","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 131","Transport Refrigeration","Electric Run Time Maint Reminder #2","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-07-12","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 132","Transport Refrigeration","Total Unit Run Time Maint Reminder #1","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-07-12","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 133","Transport Refrigeration","Total Unit Run Time Maint Reminder #2","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-07-13","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 134","Transport Refrigeration","Controller Power On Hours","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-07-13","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 135","Transport Refrigeration","Check Spare Digital Inputs","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-07-13","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 137","Transport Refrigeration","Check Spare Digital Outputs","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-07-14","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 138","Transport Refrigeration","Log DAS Real Time Clock Battery Failure (DAS)","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-07-14","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 139","Transport Refrigeration","Abort Evacuation Mode","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-07-14","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 141","Transport Refrigeration","Auto Switch Diesel to Electric Disabled","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-07-15","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 142","Transport Refrigeration","Check Thermax Valve","If unit is shut down repair immediately. Otherwise, report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-07-15","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 143","Transport Refrigeration","Check Remote Drain Hose Heater Output (Zone)","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-07-15","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 144","Transport Refrigeration","Lost CAN Communications to Expansion Module","Unit cannot operate and is shut down. Repair immediately.","https://www.thermoking.com/na/en/alarm-codes.html","2026-07-16","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 145","Transport Refrigeration","Lost Controller ON Feedback Signal","If unit is shut down repair immediately. Otherwise, report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-07-16","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 146","Transport Refrigeration","Software Version Mismatch","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-07-16","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 147","Transport Refrigeration","Check Multi-Temp Fan Speed Control Output (Zone)","Manually monitor temperature. Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-07-17","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 148","Transport Refrigeration","Auto Switch Electric to Diesel Disabled","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-07-17","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 149","Transport Refrigeration","Alarm Not Identified","If unit/zone is shut down repair immediately. Otherwise, report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-07-17","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 150","Transport Refrigeration","Sensor Out of Range Low (DAS and HMI) (Zone)","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-07-18","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 151","Transport Refrigeration","Sensor Out of Range High (DAS and HMI) (Zone)","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-07-18","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 152","Transport Refrigeration","DAS Failed Sensor (DAS)","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-07-18","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 153","Transport Refrigeration","Expansion Module Flash Load Failure","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-07-19","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 154","Transport Refrigeration","Low Suction Pressure Switch Failure","If unit is shut down repair immediately. Otherwise, report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-07-19","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 155","Transport Refrigeration","Lost CAN Communications to HMI","Unit cannot operate and is shut down. Repair immediately.","https://www.thermoking.com/na/en/alarm-codes.html","2026-07-19","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 156","Transport Refrigeration","Check Suction/Liquid Heat Exchanger Bypass Valve","If unit is shut down repair immediately. Otherwise, report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-07-20","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 157","Transport Refrigeration","OptiSet Plus Profile Mismatch","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-07-20","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 158","Transport Refrigeration","Primary Software Failed to Load","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-07-20","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 159","Transport Refrigeration","Check Battery Condition","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-07-21","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 160","Transport Refrigeration","Lost CAN Communications to Radio Expansion Board","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-07-21","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 161","Transport Refrigeration","Log DAS Real Time Clock Invalid (DAS)","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-07-21","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 163","Transport Refrigeration","Emission Control Failure","If unit is shut down repair immediately. Otherwise, report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-07-22","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 175","Transport Refrigeration","Check Electronic Expansion Valve (CR)","If unit is shut down repair immediately. Otherwise, report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-07-22","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 176","Transport Refrigeration","Check Evaporator Pressure Sensor (CR)","If unit is shut down repair immediately. Otherwise, report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-07-22","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 177","Transport Refrigeration","Check CO2 Tank Pressure Sensor (CR)","If unit is shut down repair immediately. Otherwise, report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-07-23","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 178","Transport Refrigeration","Low CO2 Fuel Level (CR)","If unit is shut down repair immediately. Otherwise, report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-07-23","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
